-6.3741666243233936e+00 -6.3774306771938303e+00 -6.3806942860267544e+00
-6.3904824619377747e+00 -6.3937443082435417e+00 -6.3970057173088390e+00
-6.4067873345556103e+00 -6.4100470081385010e+00 -6.4133062512064649e+00
-6.4230814106729524e+00 -6.4263389450193538e+00 -6.4295960555059155e+00
-6.4393648570192639e+00 -6.4426202852653587e+00 -6.4458752962372756e+00
-6.4556378385832396e+00 -6.4588911935201114e+00 -6.4621441377000544e+00
-6.4719005186381446e+00 -6.4751518327167927e+00 -6.4784027424883348e+00
-6.4881530587666836e+00 -6.4914023641029361e+00 -6.4946512715154556e+00
-6.5043956188854013e+00 -6.5076429472647455e+00 -6.5108898840382299e+00
-6.5206283572686434e+00 -6.5238737401509592e+00 -6.5271187376807314e+00
-6.5368514305720620e+00 -6.5400948990962773e+00 -6.5433379884576208e+00
-6.5530649938557017e+00 -6.5563065788443540e+00 -6.5595477907970707e+00
-6.5692692006066631e+00 -6.5725089325703818e+00 -6.5757482975632522e+00
-6.5854642027613437e+00 -6.5887021119032543e+00 -6.5919396600784239e+00
-6.6016501507272869e+00 -6.6048862669473314e+00 -6.6081220281446162e+00
-6.6178271934046382e+00 -6.6210615463038174e+00 -6.6242955500649305e+00
-6.6339954782072015e+00 -6.6372280970917439e+00 -6.6404603726644531e+00
-6.6501551510831369e+00 -6.6533860649685899e+00 -6.6566166413107943e+00
-6.6663063565352747e+00 -6.6695355941505285e+00 -6.6727644999342619e+00
-6.6824492376410793e+00 -6.6856768274323137e+00 -6.6889040910476805e+00
-6.6985839360722510e+00 -6.7018099062068162e+00 -6.7050355557658605e+00
-6.7147105921139909e+00 -6.7179349704842171e+00 -6.7211590338247174e+00
-6.7308293446839214e+00 -6.7340521589108659e+00 -6.7372746636000684e+00
-6.7469403313506788e+00 -6.7501616087878045e+00 -6.7533825821260880e+00
-6.7630436883521847e+00 -6.7662634560889732e+00 -6.7694829251134534e+00
-6.7791395506135910e+00 -6.7823578354791003e+00 -6.7855758269671700e+00
-6.7952280517649282e+00 -6.7984448803312816e+00 -6.8016614208040895e+00
-6.8113093241584419e+00 -6.8145247227442569e+00 -6.8177398384701284e+00
-6.8273834988856290e+00 -6.8305974935593952e+00 -6.8338112105571929e+00
